Time (s)	Vds (V)	Ids (A)	Vgs (V)	Igs (A)
1.0655480000000000E+3	-1.0000000000000000E+0	-9.6660972559448055E-9	2.3999999463558200E-1	7.3766353025916942E-9
1.0665470000000000E+3	-1.0000000000000000E+0	-7.9724786772317202E-9	1.8000000715255740E-1	3.8006184865935211E-9
1.0675480000000000E+3	-1.0000000000000000E+0	-6.6950800459153470E-9	1.1999999731779100E-1	8.1186296574387029E-10
1.0685480000000000E+3	-1.0000000000000000E+0	-5.3305746483545144E-9	5.9999998658895493E-2	-1.6551494619321261E-9
1.0695480000000000E+3	-1.0000000000000000E+0	-4.3078780542771264E-9	0.0000000000000000E+0	-3.7841796363125013E-9
1.0705470000000000E+3	-1.0000000000000000E+0	-3.4322380493279070E-9	-5.9999998658895493E-2	-5.6537392545408238E-9
1.0715470000000000E+3	-1.0000000000000000E+0	-2.6874185099501351E-9	-1.1999999731779100E-1	-7.3462844696337023E-9
1.0725480000000000E+3	-1.0000000000000000E+0	-2.0465493744126210E-9	-1.8000000715255740E-1	-9.0028642318884522E-9
1.0735460000000000E+3	-1.0000000000000000E+0	-1.4811992743446469E-9	-2.3999999463558200E-1	-1.0642766667956490E-8
1.0745460000000000E+3	-1.0000000000000000E+0	-1.0162591879137040E-9	-3.0000001192092901E-1	-1.2336767163390050E-8
1.0755460000000000E+3	-1.0000000000000000E+0	-6.3337091127380063E-10	-3.6000001430511469E-1	-1.4065110853778149E-8
1.0765460000000000E+3	-1.0000000000000000E+0	-3.2056571286354090E-10	-4.1999998688697809E-1	-1.5782452678081430E-8
1.0775470000000000E+3	-1.0000000000000000E+0	-9.9241732887112022E-11	-4.7999998927116388E-1	-1.7426001974740760E-8
1.0785480000000000E+3	-1.0000000000000000E+0	-1.3504028451016839E-10	-5.4000002145767212E-1	-1.6976201777652019E-8
1.0802490000000000E+3	-1.0000000000000000E+0	1.5134811459649461E-10	-6.0000002384185791E-1	-2.1583879572517620E-8
1.0805480000000000E+3	-1.0000000000000000E+0	-1.9617081570277861E-10	-6.6000002622604370E-1	-2.2049510661759090E-8
1.0815490000000000E+3	-1.0000000000000000E+0	-9.8491903521846779E-10	-7.2000002861022949E-1	-2.2882844064042729E-8
1.0825480000000000E+3	-1.0000000000000000E+0	-2.6564122013184029E-9	-7.7999997138977051E-1	-2.3562156670209330E-8
1.0835470000000000E+3	-1.0000000000000000E+0	-6.1860920830270061E-9	-8.3999997377395630E-1	-2.4003172782727230E-8
1.0845480000000000E+3	-1.0000000000000000E+0	-1.3255131214862100E-8	-8.9999997615814209E-1	-2.4287581723569929E-8
1.0855480000000000E+3	-1.0000000000000000E+0	-2.6678801390289660E-8	-9.5999997854232788E-1	-2.4392473818579671E-8
1.0865480000000000E+3	-1.0000000000000000E+0	-5.0920998972969762E-8	-1.0199999809265139E+0	-2.4457872171979030E-8
1.0875480000000000E+3	-1.0000000000000000E+0	-9.2691067266059690E-8	-1.0800000429153440E+0	-2.4495792061429711E-8
1.0885470000000000E+3	-1.0000000000000000E+0	-1.6345309461485161E-7	-1.1399999856948850E+0	-2.4495911077337951E-8
1.0895650000000001E+3	-1.0000000000000000E+0	-2.6636408279046009E-7	-1.2000000476837160E+0	-2.5192498753767719E-8
1.0905470000000000E+3	-1.0000000000000000E+0	-4.2010162815131480E-7	-1.2599999904632571E+0	-2.6097584537865259E-8
1.0915460000000000E+3	-1.0000000000000000E+0	-6.3298307395598386E-7	-1.3200000524520870E+0	-2.7447510930755928E-8
1.0925460000000000E+3	-1.0000000000000000E+0	-9.1427693860168802E-7	-1.3799999952316280E+0	-2.9208875318431641E-8
1.0935460000000000E+3	-1.0000000000000000E+0	-1.2813401326639000E-6	-1.4400000572204590E+0	-3.1051268223336592E-8
1.0945640000000001E+3	-1.0000000000000000E+0	-1.7145895299108820E-6	-1.5000000000000000E+0	-3.3182907088757929E-8
1.0956150000000000E+3	-1.0000000000000000E+0	-2.2378826542990278E-6	-1.5599999427795410E+0	-3.6288835048026158E-8
1.0965480000000000E+3	-1.0000000000000000E+0	-2.8346228191367122E-6	-1.6200000047683720E+0	-3.9237882276665907E-8
1.0975480000000000E+3	-1.0000000000000000E+0	-3.7324939512473070E-6	-1.6799999475479130E+0	-3.9394439710349622E-8
1.0997570000000001E+3	-1.0000000000000000E+0	-4.3899044612771831E-6	-1.7400000095367429E+0	-4.4234777618612497E-8
1.1005480000000000E+3	-1.0000000000000000E+0	-5.1175879889342468E-6	-1.7999999523162840E+0	-4.8463405732945830E-8
1.1015480000000000E+3	-1.0000000000000000E+0	-5.8493124015512876E-6	-1.8600000143051150E+0	-5.2915549275667217E-8
1.1025480000000000E+3	-1.0000000000000000E+0	-6.5794597503554542E-6	-1.9199999570846560E+0	-5.7617139503918218E-8
1.1035470000000000E+3	-1.0000000000000000E+0	-7.2936663855216466E-6	-1.9800000190734861E+0	-6.2494244446043012E-8
1.1045480000000000E+3	-1.0000000000000000E+0	-7.9909741543815471E-6	-2.0399999618530269E+0	-6.7551660265507962E-8
1.1055480000000000E+3	-1.0000000000000000E+0	-8.6809950516908430E-6	-2.0999999046325679E+0	-7.2773900683387182E-8
1.1065480000000000E+3	-1.0000000000000000E+0	-9.3551643658429384E-6	-2.1600000858306880E+0	-7.8184548613080551E-8
1.1075480000000000E+3	-1.0000000000000000E+0	-1.0034048500529020E-5	-2.2200000286102290E+0	-8.3573667097880388E-8
1.1085630000000001E+3	-1.0000000000000000E+0	-1.0647832823451610E-5	-2.2799999713897710E+0	-8.9544379022754583E-8
1.1095460000000000E+3	-1.0000000000000000E+0	-1.1267589798080730E-5	-2.3399999141693120E+0	-9.5403123623327701E-8
1.1105460000000000E+3	-1.0000000000000000E+0	-1.1873721632582599E-5	-2.4000000953674321E+0	-1.0247921977679650E-7
1.1116289999999999E+3	-1.0000000000000000E+0	-1.2466453881643250E-5	-2.4600000381469731E+0	-1.0800659566712060E-7
1.1125470000000000E+3	-1.0000000000000000E+0	-1.3040804333286360E-5	-2.5199999809265141E+0	-1.1459350446330061E-7
1.1135470000000000E+3	-1.0000000000000000E+0	-1.3003873391426170E-5	-2.4600000381469731E+0	-9.5380620734886179E-8
1.1145640000000001E+3	-1.0000000000000000E+0	-1.2695967598119751E-5	-2.4000000953674321E+0	-8.5589171305855416E-8
1.1155480000000000E+3	-1.0000000000000000E+0	-1.2353408237686381E-5	-2.3399999141693120E+0	-7.5365434781815565E-8
1.1165470000000000E+3	-1.0000000000000000E+0	-1.1959242328885010E-5	-2.2799999713897710E+0	-6.6183531544083962E-8
1.1175480000000000E+3	-1.0000000000000000E+0	-1.1644709047686769E-5	-2.2200000286102290E+0	-5.7817185705744123E-8
1.1193260000000000E+3	-1.0000000000000000E+0	-1.1084317520726470E-5	-2.1600000858306880E+0	-4.8729766888300219E-8
1.1195470000000000E+3	-1.0000000000000000E+0	-1.0496008144400550E-5	-2.0999999046325679E+0	-4.2376708364599842E-8
1.1205490000000000E+3	-1.0000000000000000E+0	-9.8808413895312697E-6	-2.0399999618530269E+0	-3.6198066766246477E-8
1.1215840000000001E+3	-1.0000000000000000E+0	-9.3261851361603476E-6	-1.9800000190734861E+0	-2.9428495196270891E-8
1.1225480000000000E+3	-1.0000000000000000E+0	-8.6780200945213437E-6	-1.9199999570846560E+0	-2.3604428633916541E-8
1.1235470000000000E+3	-1.0000000000000000E+0	-7.9896253737388179E-6	-1.8600000143051150E+0	-1.8313503602485071E-8
1.1245490000000000E+3	-1.0000000000000000E+0	-7.2815951170923654E-6	-1.7999999523162840E+0	-1.3402390308669960E-8
1.1255460000000000E+3	-1.0000000000000000E+0	-6.5485787672514562E-6	-1.7400000095367429E+0	-9.0682386044704799E-9
1.1265460000000000E+3	-1.0000000000000000E+0	-5.8058344620803837E-6	-1.6799999475479130E+0	-5.8516862466717612E-9
1.1276130000000001E+3	-1.0000000000000000E+0	-5.0697908591246232E-6	-1.6200000047683720E+0	-1.8705963444887171E-9
1.1285460000000000E+3	-1.0000000000000000E+0	-4.3567406464717351E-6	-1.5599999427795410E+0	9.9518304708112737E-10
1.1295470000000000E+3	-1.0000000000000000E+0	-3.6837016068602679E-6	-1.5000000000000000E+0	3.4959317662952571E-9
1.1305470000000000E+3	-1.0000000000000000E+0	-3.0690073344885600E-6	-1.4400000572204590E+0	5.6674958059943492E-9
1.1315470000000000E+3	-1.0000000000000000E+0	-2.5204442408721661E-6	-1.3799999952316280E+0	7.5944184274590043E-9
1.1325470000000000E+3	-1.0000000000000000E+0	-2.0446514099603519E-6	-1.3200000524520870E+0	9.3260767997094262E-9
1.1335490000000000E+3	-1.0000000000000000E+0	-1.6433405107818540E-6	-1.2599999904632571E+0	1.1110365960576020E-8
1.1345470000000000E+3	-1.0000000000000000E+0	-1.3103460787533550E-6	-1.2000000476837160E+0	1.2892925838059450E-8
1.1355480000000000E+3	-1.0000000000000000E+0	-1.0409080459794499E-6	-1.1399999856948850E+0	1.4855324970142190E-8
1.1365480000000000E+3	-1.0000000000000000E+0	-7.5112876629646053E-7	-1.0800000429153440E+0	1.2114560909992630E-8
1.1388090000000000E+3	-1.0000000000000000E+0	-6.2474441619997379E-7	-1.0199999809265139E+0	1.7214894398875910E-8
1.1395480000000000E+3	-1.0000000000000000E+0	-4.9738349616745836E-7	-9.5999997854232788E-1	2.0310379156285311E-8
1.1405490000000000E+3	-1.0000000000000000E+0	-3.9478052826780191E-7	-8.9999997615814209E-1	2.3239124402607562E-8
1.1415490000000000E+3	-1.0000000000000000E+0	-3.1182361226456118E-7	-8.3999997377395630E-1	2.6046754086905821E-8
1.1425480000000000E+3	-1.0000000000000000E+0	-2.4420546651526820E-7	-7.7999997138977051E-1	2.8379881555906650E-8
1.1436130000000001E+3	-1.0000000000000000E+0	-1.8905340937180881E-7	-7.2000002861022949E-1	3.1129694377796113E-8
1.1445470000000000E+3	-1.0000000000000000E+0	-1.4455461894158361E-7	-6.6000002622604370E-1	3.3408056765438232E-8
1.1455460000000000E+3	-1.0000000000000000E+0	-1.0875213263261680E-7	-6.0000002384185791E-1	3.5526753094927699E-8
1.1465460000000000E+3	-1.0000000000000000E+0	-7.7827941424857272E-8	-5.4000002145767212E-1	3.7352442916471773E-8
1.1475650000000001E+3	-1.0000000000000000E+0	-5.7944049558500410E-8	-4.7999998927116388E-1	3.9220392267225179E-8
1.1485480000000000E+3	-1.0000000000000000E+0	-4.0786062527331517E-8	-4.1999998688697809E-1	4.0712166082812473E-8
1.1495470000000000E+3	-1.0000000000000000E+0	-2.7950322945002881E-8	-3.6000001430511469E-1	4.1869867573041119E-8
1.1505490000000000E+3	-1.0000000000000000E+0	-1.8971395121525351E-8	-3.0000001192092901E-1	4.2784261466977107E-8
1.1515480000000000E+3	-1.0000000000000000E+0	-1.3203764304137170E-8	-2.3999999463558200E-1	4.3551409589781542E-8
1.1525470000000000E+3	-1.0000000000000000E+0	-1.0028421648655689E-8	-1.8000000715255740E-1	4.4266379006785428E-8
1.1535480000000000E+3	-1.0000000000000000E+0	-8.6924192288506674E-9	-1.1999999731779100E-1	4.5012988891812711E-8
1.1545480000000000E+3	-1.0000000000000000E+0	-8.5338589528305419E-9	-5.9999998658895493E-2	4.5798589809464829E-8
1.1555480000000000E+3	-1.0000000000000000E+0	-8.9985610074450051E-9	0.0000000000000000E+0	4.6504592177143422E-8
1.1565480000000000E+3	-1.0000000000000000E+0	-9.4423411312050120E-9	5.9999998658895493E-2	4.3062293286766362E-8
1.1584349999999999E+3	-1.0000000000000000E+0	-1.0390377447322409E-8	1.1999999731779100E-1	4.3216275003032927E-8
1.1596140000000000E+3	-1.0000000000000000E+0	-1.1402809363403319E-8	1.8000000715255740E-1	4.4234752749616752E-8
1.1605490000000000E+3	-1.0000000000000000E+0	-1.2507462621158540E-8	2.3999999463558200E-1	4.4398177578841569E-8
1.1615460000000000E+3	-1.0000000000000000E+0	-1.3772440077275410E-8	3.0000001192092901E-1	4.4263124721055653E-8
1.1625470000000000E+3	-1.0000000000000000E+0	-1.5321171886739648E-8	3.6000001430511469E-1	4.4346929684024872E-8
1.1635460000000000E+3	-1.0000000000000000E+0	-1.7236102323181509E-8	4.1999998688697809E-1	4.4896950157635729E-8
1.1645470000000000E+3	-1.0000000000000000E+0	-1.9638861203929991E-8	4.7999998927116388E-1	4.6043385992788899E-8
1.1655480000000000E+3	-1.0000000000000000E+0	-2.2596896798177110E-8	5.4000002145767212E-1	4.7831285598931572E-8
1.1665470000000000E+3	-1.0000000000000000E+0	-1.9611942292385720E-8	4.7999998927116388E-1	3.3609737215556379E-8
1.1675490000000000E+3	-1.0000000000000000E+0	-1.6691410920088859E-8	4.1999998688697809E-1	2.4712466739629238E-8
1.1685480000000000E+3	-1.0000000000000000E+0	-1.4115107305201491E-8	3.6000001430511469E-1	1.7812299191177768E-8
1.1695470000000000E+3	-1.0000000000000000E+0	-1.1789190956790209E-8	3.0000001192092901E-1	1.2306130336980911E-8
1.1705470000000000E+3	-1.0000000000000000E+0	-9.7713828139944780E-9	2.3999999463558200E-1	7.8154327454171834E-9
1.1715470000000000E+3	-1.0000000000000000E+0	-8.0492021936606761E-9	1.8000000715255740E-1	4.1502117298364283E-9
1.1725480000000000E+3	-1.0000000000000000E+0	-6.6311001134522476E-9	1.1999999731779100E-1	1.0874152689410721E-9
1.1735470000000000E+3	-1.0000000000000000E+0	-5.3542614786294962E-9	5.9999998658895493E-2	-1.4114022173217220E-9
1.1745480000000000E+3	-1.0000000000000000E+0	-4.3192147636261779E-9	0.0000000000000000E+0	-3.1377553888489729E-9
1.1756140000000000E+3	-1.0000000000000000E+0	-3.4353495603767210E-9	-5.9999998658895493E-2	-5.4422257811381769E-9
1.1765480000000000E+3	-1.0000000000000000E+0	-2.7752160569605171E-9	-1.1999999731779100E-1	-6.1371445703173322E-9
1.1780190000000000E+3	-1.0000000000000000E+0	-1.9396424466577859E-9	-1.8000000715255740E-1	-9.6021297579795828E-9
1.1785460000000000E+3	-1.0000000000000000E+0	-1.4418244376201981E-9	-2.3999999463558200E-1	-1.0721147525316610E-8
1.1795480000000000E+3	-1.0000000000000000E+0	-9.7078090011137874E-10	-3.0000001192092901E-1	-1.2295210183310701E-8
1.1805460000000000E+3	-1.0000000000000000E+0	-5.9075355718363198E-10	-3.6000001430511469E-1	-1.3955736122284181E-8
1.1815460000000000E+3	-1.0000000000000000E+0	-2.6317834023181769E-10	-4.1999998688697809E-1	-1.5642834583218249E-8
1.1825470000000000E+3	-1.0000000000000000E+0	-6.0331822870907103E-11	-4.7999998927116388E-1	-1.7278265929121520E-8
1.1835470000000000E+3	-1.0000000000000000E+0	2.5987625246193250E-11	-5.4000002145767212E-1	-1.8825865311100639E-8
1.1845480000000000E+3	-1.0000000000000000E+0	1.1920928924980670E-13	-6.0000002384185791E-1	-2.0217239438125031E-8
1.1855480000000000E+3	-1.0000000000000000E+0	-2.4436713763620332E-10	-6.6000002622604370E-1	-2.1436214581171950E-8
1.1865480000000000E+3	-1.0000000000000000E+0	-1.0417818829822070E-9	-7.2000002861022949E-1	-2.2444117675490819E-8
1.1875470000000000E+3	-1.0000000000000000E+0	-2.7464508445262940E-9	-7.7999997138977051E-1	-2.3192560760776359E-8
1.1885470000000000E+3	-1.0000000000000000E+0	-6.3420175777650911E-9	-8.3999997377395630E-1	-2.3716140162832741E-8
1.1895470000000000E+3	-1.0000000000000000E+0	-1.3514506846945549E-8	-8.9999997615814209E-1	-2.4029196410424450E-8
1.1905480000000000E+3	-1.0000000000000000E+0	-2.7029575022652349E-8	-9.5999997854232788E-1	-2.3701083762261991E-8
1.1916140000000000E+3	-1.0000000000000000E+0	-5.1456844119002198E-8	-1.0199999809265139E+0	-2.4275220056324539E-8
1.1925480000000000E+3	-1.0000000000000000E+0	-9.3350443819417705E-8	-1.0800000429153440E+0	-2.4327480474539701E-8
1.1935470000000000E+3	-1.0000000000000000E+0	-1.6452253248644411E-7	-1.1399999856948850E+0	-2.4332809545057898E-8
1.1945650000000001E+3	-1.0000000000000000E+0	-2.7070998953604430E-7	-1.2000000476837160E+0	-2.4719774671666531E-8
1.1955670000000000E+3	-1.0000000000000000E+0	-4.9913796829059720E-7	-1.2599999904632571E+0	-2.2988832171222381E-8
1.1975880000000000E+3	-1.0000000000000000E+0	-7.1752441499484121E-7	-1.3200000524520870E+0	-2.5343776854924730E-8
1.1985460000000000E+3	-1.0000000000000000E+0	-1.0165631465497431E-6	-1.3799999952316280E+0	-2.7294337456851281E-8
1.1995650000000001E+3	-1.0000000000000000E+0	-1.3789808690489740E-6	-1.4400000572204590E+0	-2.9918314936594470E-8
1.2005480000000000E+3	-1.0000000000000000E+0	-1.8310236100660400E-6	-1.5000000000000000E+0	-3.2481086265079277E-8
1.2015480000000000E+3	-1.0000000000000000E+0	-2.3643433451070450E-6	-1.5599999427795410E+0	-3.5263109765537592E-8
1.2025490000000000E+3	-1.0000000000000000E+0	-2.9723285024374491E-6	-1.6200000047683720E+0	-3.8341116948004128E-8
1.2035490000000000E+3	-1.0000000000000000E+0	-3.6397634630702669E-6	-1.6799999475479130E+0	-4.1691720298331347E-8
1.2045470000000000E+3	-1.0000000000000000E+0	-4.3535756049095653E-6	-1.7400000095367429E+0	-4.5300378559431920E-8
1.2055480000000000E+3	-1.0000000000000000E+0	-5.0935086619574577E-6	-1.7999999523162840E+0	-4.9289106129890570E-8
1.2065470000000000E+3	-1.0000000000000000E+0	-5.8414671002537943E-6	-1.8600000143051150E+0	-5.3029193480824688E-8
1.2076140000000000E+3	-1.0000000000000000E+0	-6.5868362071341827E-6	-1.9199999570846560E+0	-5.8043053030587537E-8
1.2085480000000000E+3	-1.0000000000000000E+0	-7.3190399234590586E-6	-1.9800000190734861E+0	-6.2811039924781653E-8
1.2095480000000000E+3	-1.0000000000000000E+0	-8.0379268183605746E-6	-2.0399999618530269E+0	-6.7740501208390924E-8
1.2105480000000000E+3	-1.0000000000000000E+0	-8.7402577264583670E-6	-2.0999999046325679E+0	-7.2869980272116663E-8
1.2115480000000000E+3	-1.0000000000000000E+0	-9.4295965027413331E-6	-2.1600000858306880E+0	-7.8172647022256569E-8
1.2125480000000000E+3	-1.0000000000000000E+0	-1.0120379556610710E-5	-2.2200000286102290E+0	-8.3467284639482386E-8
1.2135630000000001E+3	-1.0000000000000000E+0	-1.0756599294836630E-5	-2.2799999713897710E+0	-8.9306048778325930E-8
1.2145470000000000E+3	-1.0000000000000000E+0	-1.1395478395570540E-5	-2.3399999141693120E+0	-9.5152209667048737E-8
1.2155460000000000E+3	-1.0000000000000000E+0	-1.2113034244976010E-5	-2.4000000953674321E+0	-9.9207355219732562E-8
1.2171820000000000E+3	-1.0000000000000000E+0	-1.2620698726095720E-5	-2.4600000381469731E+0	-1.0992193466563550E-7
1.2175640000000001E+3	-1.0000000000000000E+0	-1.3207172742113469E-5	-2.5199999809265141E+0	-1.1453926873628010E-7
1.2185480000000000E+3	-1.0000000000000000E+0	-1.3181888789404180E-5	-2.4600000381469731E+0	-9.5210907602449879E-8
1.2195650000000001E+3	-1.0000000000000000E+0	-1.2891435289930090E-5	-2.4000000953674321E+0	-8.5293940799147094E-8
1.2205480000000000E+3	-1.0000000000000000E+0	-1.2553631677292291E-5	-2.3399999141693120E+0	-7.5075234917676425E-8
1.2215470000000000E+3	-1.0000000000000000E+0	-1.2161743143224161E-5	-2.2799999713897710E+0	-6.5916907487917342E-8
1.2225470000000000E+3	-1.0000000000000000E+0	-1.1713027561199850E-5	-2.2200000286102290E+0	-5.8017576520796872E-8
1.2236130000000001E+3	-1.0000000000000000E+0	-1.1218035069759940E-5	-2.1600000858306880E+0	-4.9763631437826923E-8
1.2245470000000000E+3	-1.0000000000000000E+0	-1.0679662409529561E-5	-2.0999999046325679E+0	-4.2527258159452692E-8
1.2255480000000000E+3	-1.0000000000000000E+0	-1.0099661267304331E-5	-2.0399999618530269E+0	-3.5736608339220772E-8
1.2265480000000000E+3	-1.0000000000000000E+0	-9.4528668341808952E-6	-1.9800000190734861E+0	-2.9659450007102350E-8
1.2275650000000001E+3	-1.0000000000000000E+0	-8.8251454144483432E-6	-1.9199999570846560E+0	-2.3555005057573911E-8
1.2285470000000000E+3	-1.0000000000000000E+0	-8.1303269325871952E-6	-1.8600000143051150E+0	-1.8219768804783601E-8
1.2295480000000000E+3	-1.0000000000000000E+0	-7.4057161327800714E-6	-1.7999999523162840E+0	-1.3342797977600180E-8
1.2305460000000000E+3	-1.0000000000000000E+0	-6.6589045673026703E-6	-1.7400000095367429E+0	-9.0120551021755091E-9
1.2315460000000000E+3	-1.0000000000000000E+0	-5.9001358749810606E-6	-1.6799999475479130E+0	-5.2109361270424870E-9
1.2325470000000000E+3	-1.0000000000000000E+0	-5.1541078391892370E-6	-1.6200000047683720E+0	-1.8252372946392370E-9
1.2335460000000000E+3	-1.0000000000000000E+0	-4.4259750211494966E-6	-1.5599999427795410E+0	1.0258912608307471E-9
1.2345470000000000E+3	-1.0000000000000000E+0	-3.7417696603370132E-6	-1.5000000000000000E+0	2.0103694264861360E-9
1.2367680000000000E+3	-1.0000000000000000E+0	-3.1473682611249392E-6	-1.4400000572204590E+0	5.1697610636836089E-9
1.2375470000000000E+3	-1.0000000000000000E+0	-2.5814663331402699E-6	-1.3799999952316280E+0	7.1244001809134261E-9
1.2385490000000000E+3	-1.0000000000000000E+0	-2.0953773400833602E-6	-1.3200000524520870E+0	8.4902165298217369E-9
1.2396140000000000E+3	-1.0000000000000000E+0	-1.6829716287247720E-6	-1.2599999904632571E+0	1.0802161831691140E-8
1.2405480000000000E+3	-1.0000000000000000E+0	-1.3424455573840530E-6	-1.2000000476837160E+0	1.2652683345493191E-8
1.2415470000000000E+3	-1.0000000000000000E+0	-1.0657286111381840E-6	-1.1399999856948850E+0	1.4632010270076989E-8
1.2425470000000000E+3	-1.0000000000000000E+0	-8.4094426711089909E-7	-1.0800000429153440E+0	1.6591608087423989E-8
1.2435640000000001E+3	-1.0000000000000000E+0	-6.6981374402530491E-7	-1.0199999809265139E+0	1.9165922182651229E-8
