Time (s)	VDS	IDS	VG	IGS
2.2299600000000001E+2	-1.0000000000000000E+0	-3.9030027210174012E-8	4.7999998927116388E-1	4.1782094228892668E-8
2.2399700000000001E+2	-1.0000000000000000E+0	-3.0976678999650182E-8	4.1999998688697809E-1	3.1167616043603630E-8
2.2506500000000000E+2	-1.0000000000000000E+0	-2.4490928396403430E-8	3.6000001430511469E-1	2.2514473840828941E-8
2.2599700000000001E+2	-1.0000000000000000E+0	-1.9356155789296281E-8	3.0000001192092901E-1	1.6109394707086722E-8
2.2699799999999999E+2	-1.0000000000000000E+0	-1.5322255464411679E-8	2.3999999463558200E-1	1.1011112022174530E-8
2.2799799999999999E+2	-1.0000000000000000E+0	-1.2187934217422480E-8	1.8000000715255740E-1	6.8470478176152483E-9
2.2899700000000001E+2	-1.0000000000000000E+0	-9.7220897998795408E-9	1.1999999731779100E-1	3.3565521473377661E-9
2.2999700000000001E+2	-1.0000000000000000E+0	-7.7800272890726774E-9	5.9999998658895493E-2	3.0282737428777301E-10
2.3099799999999999E+2	-1.0000000000000000E+0	-6.0917852984232468E-9	0.0000000000000000E+0	-2.2796511345291041E-9
2.3199799999999999E+2	-1.0000000000000000E+0	-4.6738746206642653E-9	-5.9999998658895493E-2	-4.8339248159834369E-9
2.3299799999999999E+2	-1.0000000000000000E+0	-3.4269571624889750E-9	-1.1999999731779100E-1	-7.2876571444169258E-9
2.3399799999999999E+2	-1.0000000000000000E+0	-2.4081825422683778E-9	-1.8000000715255740E-1	-9.5610266370727004E-9
2.3500000000000000E+2	-1.0000000000000000E+0	-1.5555262633526470E-9	-2.3999999463558200E-1	-1.1809837552334560E-8
2.3599700000000001E+2	-1.0000000000000000E+0	-9.6623897771763722E-10	-3.0000001192092901E-1	-1.3817250454906119E-8
2.3699799999999999E+2	-1.0000000000000000E+0	-6.6217187288941659E-10	-3.6000001430511469E-1	-1.5602719116714070E-8
2.3799700000000001E+2	-1.0000000000000000E+0	-1.0241508752173441E-9	-4.1999998688697809E-1	-1.5722429580478089E-8
2.3948300000000000E+2	-1.0000000000000000E+0	-1.3903260764891460E-9	-4.7999998927116388E-1	-1.9190645517141999E-8
2.3999600000000001E+2	-1.0000000000000000E+0	-3.6337495235017059E-9	-5.4000002145767212E-1	-1.8548929503481301E-8
2.4106399999999999E+2	-1.0000000000000000E+0	-8.1720230582504882E-9	-6.0000002384185791E-1	-1.9651675842169421E-8
2.4199700000000001E+2	-1.0000000000000000E+0	-1.7366707183441580E-8	-6.6000002622604370E-1	-1.9892871350180030E-8
2.4299700000000001E+2	-1.0000000000000000E+0	-3.5261141562159537E-8	-7.2000002861022949E-1	-2.0051134086429559E-8
2.4399799999999999E+2	-1.0000000000000000E+0	-6.8494344418468245E-8	-7.7999997138977051E-1	-2.0295155778171651E-8
2.4500000000000000E+2	-1.0000000000000000E+0	-1.2990641096166660E-7	-8.3999997377395630E-1	-2.0469343553486400E-8
2.4601499999999999E+2	-1.0000000000000000E+0	-2.2055829163036830E-7	-8.9999997615814209E-1	-2.1711802133950190E-8
2.4699799999999999E+2	-1.0000000000000000E+0	-3.6505377920548199E-7	-9.5999997854232788E-1	-2.2868633209327530E-8
2.4799899999999999E+2	-1.0000000000000000E+0	-5.7250537111031008E-7	-1.0199999809265139E+0	-2.4537884613096139E-8
2.4899700000000001E+2	-1.0000000000000000E+0	-8.5479769040830433E-7	-1.0800000429153440E+0	-2.6333987435123159E-8
2.4999799999999999E+2	-1.0000000000000000E+0	-1.2241065405760310E-6	-1.1399999856948850E+0	-2.8032351551132709E-8
2.5101499999999999E+2	-1.0000000000000000E+0	-1.6329383925040020E-6	-1.2000000476837160E+0	-3.1610358774969427E-8
2.5199700000000001E+2	-1.0000000000000000E+0	-2.1047305835963930E-6	-1.2599999904632571E+0	-3.5105919948819058E-8
2.5299700000000001E+2	-1.0000000000000000E+0	-2.6104164589924039E-6	-1.3200000524520870E+0	-3.8908552824068472E-8
2.5399899999999999E+2	-1.0000000000000000E+0	-3.1395018140756288E-6	-1.3799999952316280E+0	-4.2999388938369520E-8
2.5499799999999999E+2	-1.0000000000000000E+0	-3.6853086839983011E-6	-1.4400000572204590E+0	-4.7195971575320072E-8
2.5599600000000001E+2	-1.0000000000000000E+0	-4.2468773244763716E-6	-1.5000000000000000E+0	-5.0230013926011452E-8
2.5706299999999999E+2	-1.0000000000000000E+0	-4.9371456043445514E-6	-1.5599999427795410E+0	-5.1664244438143207E-8
2.5910300000000001E+2	-1.0000000000000000E+0	-5.4629335863864981E-6	-1.6200000047683720E+0	-5.7645785034310393E-8
2.5999799999999999E+2	-1.0000000000000000E+0	-6.0012193898728583E-6	-1.6799999475479130E+0	-6.3013878559559089E-8
2.6099799999999999E+2	-1.0000000000000000E+0	-6.5235517467954196E-6	-1.7400000095367429E+0	-6.8594125934851035E-8
2.6199799999999999E+2	-1.0000000000000000E+0	-7.0245087044895627E-6	-1.7999999523162840E+0	-7.4505628333554341E-8
2.6299700000000001E+2	-1.0000000000000000E+0	-7.5076568464282900E-6	-1.8600000143051150E+0	-8.0657301282371918E-8
2.6399700000000001E+2	-1.0000000000000000E+0	-7.9785058915149421E-6	-1.9199999570846560E+0	-8.7092928424681304E-8
2.6499900000000002E+2	-1.0000000000000000E+0	-8.4314169725985266E-6	-1.9800000190734861E+0	-9.3994522387674806E-8
2.6599700000000001E+2	-1.0000000000000000E+0	-8.8783690443960950E-6	-2.0399999618530269E+0	-1.0264908922863469E-7
2.6701499999999999E+2	-1.0000000000000000E+0	-9.3187163656693883E-6	-2.0999999046325679E+0	-1.0893332813566301E-7
2.6799799999999999E+2	-1.0000000000000000E+0	-9.7501133495825343E-6	-2.1600000858306880E+0	-1.1706030278446630E-7
2.6899700000000001E+2	-1.0000000000000000E+0	-1.0184848179051190E-5	-2.2200000286102290E+0	-1.2548339611839760E-7
2.7001499999999999E+2	-1.0000000000000000E+0	-1.0580825801298490E-5	-2.2799999713897710E+0	-1.3531123954635399E-7
2.7099700000000001E+2	-1.0000000000000000E+0	-1.0985267181240490E-5	-2.3399999141693120E+0	-1.4539217829678819E-7
2.7199799999999999E+2	-1.0000000000000000E+0	-1.1369430467311760E-5	-2.4000000953674321E+0	-1.5549254328561801E-7
2.7306500000000000E+2	-1.0000000000000000E+0	-1.1727678611350710E-5	-2.4600000381469731E+0	-1.6788601442385700E-7
2.7399700000000001E+2	-1.0000000000000000E+0	-1.2064611837558911E-5	-2.5199999809265141E+0	-1.8016457659086879E-7
2.7499799999999999E+2	-1.0000000000000000E+0	-1.2094998055545149E-5	-2.4600000381469731E+0	-1.5542327957973609E-7
2.7599599999999998E+2	-1.0000000000000000E+0	-1.1978650036326141E-5	-2.4000000953674321E+0	-1.3923740027621531E-7
2.7699700000000001E+2	-1.0000000000000000E+0	-1.1809277566499080E-5	-2.3399999141693120E+0	-1.2629902812477670E-7
2.7868799999999999E+2	-1.0000000000000000E+0	-1.1552428986760789E-5	-2.2799999713897710E+0	-1.1193954918553570E-7
2.7899700000000001E+2	-1.0000000000000000E+0	-1.1262738553341480E-5	-2.2200000286102290E+0	-1.0098779057443610E-7
2.8000000000000000E+2	-1.0000000000000000E+0	-1.0947787814075131E-5	-2.1600000858306880E+0	-8.8162423139692691E-8
2.8101499999999999E+2	-1.0000000000000000E+0	-1.0598229891911610E-5	-2.0999999046325679E+0	-7.8810145964780531E-8
2.8199700000000001E+2	-1.0000000000000000E+0	-1.0222077435173560E-5	-2.0399999618530269E+0	-6.8486549764656956E-8
2.8299900000000002E+2	-1.0000000000000000E+0	-9.8145437732455321E-6	-1.9800000190734861E+0	-5.8881997944126851E-8
2.8401499999999999E+2	-1.0000000000000000E+0	-9.4197166617959738E-6	-1.9199999570846560E+0	-4.8750340653214152E-8
2.8499799999999999E+2	-1.0000000000000000E+0	-8.9820969151332975E-6	-1.8600000143051150E+0	-3.9522827677274108E-8
2.8599799999999999E+2	-1.0000000000000000E+0	-8.5230240074452013E-6	-1.7999999523162840E+0	-3.0800904937677842E-8
2.8699799999999999E+2	-1.0000000000000000E+0	-8.0362178778159432E-6	-1.7400000095367429E+0	-2.2554242917749431E-8
2.8799700000000001E+2	-1.0000000000000000E+0	-7.5165089583606459E-6	-1.6799999475479130E+0	-1.6274297465201929E-8
2.8906500000000000E+2	-1.0000000000000000E+0	-6.9589982558682104E-6	-1.6200000047683720E+0	-8.3677651474545200E-9
2.8999799999999999E+2	-1.0000000000000000E+0	-6.3600659814255778E-6	-1.5599999427795410E+0	-2.4749875482399371E-9
2.9099799999999999E+2	-1.0000000000000000E+0	-5.7188353821402424E-6	-1.5000000000000000E+0	2.4265884857044280E-9
2.9199799999999999E+2	-1.0000000000000000E+0	-5.0497696975071449E-6	-1.4400000572204590E+0	6.4991834136662874E-9
2.9299599999999998E+2	-1.0000000000000000E+0	-4.3689451558748260E-6	-1.3799999952316280E+0	9.7404839749515304E-9
2.9399799999999999E+2	-1.0000000000000000E+0	-3.7072454688313879E-6	-1.3200000524520870E+0	1.2480020572525060E-8
2.9499700000000001E+2	-1.0000000000000000E+0	-3.0958567549532749E-6	-1.2599999904632571E+0	1.5104568262813700E-8
2.9599700000000001E+2	-1.0000000000000000E+0	-2.2978472316026451E-6	-1.2000000476837160E+0	8.5955260686887413E-9
2.9821300000000002E+2	-1.0000000000000000E+0	-1.9950712157879021E-6	-1.1399999856948850E+0	1.7695867882139279E-8
2.9899700000000001E+2	-1.0000000000000000E+0	-1.6081463627415360E-6	-1.0800000429153440E+0	2.1271802097544420E-8
2.9999900000000002E+2	-1.0000000000000000E+0	-1.2844061529904140E-6	-1.0199999809265139E+0	2.5018943361487800E-8
3.0099700000000001E+2	-1.0000000000000000E+0	-1.0152125469176101E-6	-9.5999997854232788E-1	2.8828717191231590E-8
3.0199900000000002E+2	-1.0000000000000000E+0	-7.8881669196562143E-7	-8.9999997615814209E-1	3.2063041999208508E-8
3.0301499999999999E+2	-1.0000000000000000E+0	-6.0659669998130994E-7	-8.3999997377395630E-1	3.5472893955557083E-8
3.0399799999999999E+2	-1.0000000000000000E+0	-4.5054483166495629E-7	-7.7999997138977051E-1	3.7076354431064828E-8
3.0506799999999998E+2	-1.0000000000000000E+0	-3.2400214422523282E-7	-7.2000002861022949E-1	3.9373148297272558E-8
3.0599700000000001E+2	-1.0000000000000000E+0	-2.2338771543672920E-7	-6.6000002622604370E-1	3.9950585062342718E-8
3.0699799999999999E+2	-1.0000000000000000E+0	-1.4688241378735259E-7	-6.0000002384185791E-1	3.9567506604498697E-8
3.0799599999999998E+2	-1.0000000000000000E+0	-8.8854442026331526E-8	-5.4000002145767212E-1	3.8022136550353032E-8
3.0901400000000001E+2	-1.0000000000000000E+0	-5.5766296469528242E-8	-4.7999998927116388E-1	3.7064182834001258E-8
3.0999700000000001E+2	-1.0000000000000000E+0	-3.3731769377709497E-8	-4.1999998688697809E-1	3.6401200276259260E-8
3.1099700000000001E+2	-1.0000000000000000E+0	-2.1708094877226361E-8	-3.6000001430511469E-1	3.6793768032339358E-8
3.1199700000000001E+2	-1.0000000000000000E+0	-1.5960205601572849E-8	-3.0000001192092901E-1	3.7834130495184581E-8
3.1299799999999999E+2	-1.0000000000000000E+0	-1.4009129856162870E-8	-2.3999999463558200E-1	3.9009094621178519E-8
3.1399799999999999E+2	-1.0000000000000000E+0	-1.4211559040688829E-8	-1.8000000715255740E-1	4.0079321195207740E-8
3.1499799999999999E+2	-1.0000000000000000E+0	-1.5466165237398851E-8	-1.1999999731779100E-1	4.0968238579353062E-8
3.1599799999999999E+2	-1.0000000000000000E+0	-1.6382301737394300E-8	-5.9999998658895493E-2	3.7290515564336601E-8
3.1789800000000002E+2	-1.0000000000000000E+0	-1.8004703505880570E-8	0.0000000000000000E+0	3.9254391737131300E-8
3.1899799999999999E+2	-1.0000000000000000E+0	-1.9747698587480041E-8	5.9999998658895493E-2	4.1259504257595842E-8
3.1999900000000002E+2	-1.0000000000000000E+0	-2.1648311587796339E-8	1.1999999731779100E-1	4.2436266056711247E-8
3.2106400000000002E+2	-1.0000000000000000E+0	-2.3783742975069799E-8	1.8000000715255740E-1	4.4862090931019338E-8
3.2199799999999999E+2	-1.0000000000000000E+0	-2.6352740434276711E-8	2.3999999463558200E-1	4.6792351326985233E-8
3.2299799999999999E+2	-1.0000000000000000E+0	-2.9423725678157101E-8	3.0000001192092901E-1	4.8937668140069952E-8
3.2399900000000002E+2	-1.0000000000000000E+0	-3.3149611056160211E-8	3.6000001430511469E-1	5.1475417706114967E-8
3.2499700000000001E+2	-1.0000000000000000E+0	-3.7661195051441609E-8	4.1999998688697809E-1	5.4471385624310642E-8
3.2599599999999998E+2	-1.0000000000000000E+0	-4.2965329072330860E-8	4.7999998927116388E-1	5.7997443292379103E-8
3.2699700000000001E+2	-1.0000000000000000E+0	-4.8891173776155483E-8	5.4000002145767212E-1	6.2273535661461210E-8
3.2799599999999998E+2	-1.0000000000000000E+0	-3.9554404196451287E-8	4.7999998927116388E-1	4.2756425955303712E-8
3.2899700000000001E+2	-1.0000000000000000E+0	-3.1450699822244132E-8	4.1999998688697809E-1	3.1478368356374631E-8
3.2999700000000001E+2	-1.0000000000000000E+0	-2.4893713757023761E-8	3.6000001430511469E-1	2.3077857846942610E-8
3.3099799999999999E+2	-1.0000000000000000E+0	-1.9707966814053179E-8	3.0000001192092901E-1	1.6538953317990490E-8
3.3199799999999999E+2	-1.0000000000000000E+0	-1.5627181326749451E-8	2.3999999463558200E-1	1.1381208864236209E-8
3.3299900000000002E+2	-1.0000000000000000E+0	-1.2440944274771940E-8	1.8000000715255740E-1	7.1539760782002304E-9
3.3399799999999999E+2	-1.0000000000000000E+0	-9.8399164372153791E-9	1.1999999731779100E-1	3.7124276985878168E-9
3.3500200000000001E+2	-1.0000000000000000E+0	-7.9216357917744062E-9	5.9999998658895493E-2	4.6943426923462539E-10
3.3599799999999999E+2	-1.0000000000000000E+0	-6.3953877749156618E-9	0.0000000000000000E+0	-7.5330736093448536E-10
3.3758999999999997E+2	-1.0000000000000000E+0	-4.4789789654942069E-9	-5.9999998658895493E-2	-5.5289270939340440E-9
3.3799900000000002E+2	-1.0000000000000000E+0	-3.4414768812496281E-9	-1.1999999731779100E-1	-7.4408887940080603E-9
3.3899900000000002E+2	-1.0000000000000000E+0	-2.4188042679895720E-9	-1.8000000715255740E-1	-9.6780423675113525E-9
3.3999799999999999E+2	-1.0000000000000000E+0	-1.5995145208336230E-9	-2.3999999463558200E-1	-1.1864352167378909E-8
3.4099700000000001E+2	-1.0000000000000000E+0	-1.0118007542914140E-9	-3.0000001192092901E-1	-1.3850045554875120E-8
3.4199799999999999E+2	-1.0000000000000000E+0	-7.3029993163942208E-10	-3.6000001430511469E-1	-1.5620541304883769E-8
3.4299799999999999E+2	-1.0000000000000000E+0	-8.6069107396724575E-10	-4.1999998688697809E-1	-1.7131805307712969E-8
3.4399599999999998E+2	-1.0000000000000000E+0	-1.7074703873021239E-9	-4.7999998927116388E-1	-1.8214095121038550E-8
3.4499700000000001E+2	-1.0000000000000000E+0	-3.7658334228751763E-9	-5.4000002145767212E-1	-1.8997871720216611E-8
3.4599599999999998E+2	-1.0000000000000000E+0	-8.3967091057957077E-9	-6.0000002384185791E-1	-1.9232523129630860E-8
3.4705099999999999E+2	-1.0000000000000000E+0	-1.7448103406536571E-8	-6.6000002622604370E-1	-1.9907474779756740E-8
3.4799799999999999E+2	-1.0000000000000000E+0	-3.4884500621501502E-8	-7.2000002861022949E-1	-1.9822216756892889E-8
3.4899799999999999E+2	-1.0000000000000000E+0	-6.7897630628976912E-8	-7.7999997138977051E-1	-2.0350432450300101E-8
3.4999900000000002E+2	-1.0000000000000000E+0	-1.2871360866029141E-7	-8.3999997377395630E-1	-2.0369649078588740E-8
3.5101600000000002E+2	-1.0000000000000000E+0	-2.1839022679159831E-7	-8.9999997615814209E-1	-2.1817600170948029E-8
3.5199700000000001E+2	-1.0000000000000000E+0	-3.6148023241366900E-7	-9.5999997854232788E-1	-2.1773386649215350E-8
3.5306400000000002E+2	-1.0000000000000000E+0	-5.6810176829458214E-7	-1.0199999809265139E+0	-2.4397909470508239E-8
3.5399700000000001E+2	-1.0000000000000000E+0	-8.4916342757423990E-7	-1.0800000429153440E+0	-2.6172948253133651E-8
3.5499799999999999E+2	-1.0000000000000000E+0	-1.3106989626976431E-6	-1.1399999856948850E+0	-2.4901581241465461E-8
3.5715499999999997E+2	-1.0000000000000000E+0	-1.6995620626403250E-6	-1.2000000476837160E+0	-2.9736579421069109E-8
3.5799799999999999E+2	-1.0000000000000000E+0	-2.1705770905100512E-6	-1.2599999904632571E+0	-3.3508968044770881E-8
3.5900000000000000E+2	-1.0000000000000000E+0	-2.6734232960734521E-6	-1.3200000524520870E+0	-3.7639345862316993E-8
3.6000000000000000E+2	-1.0000000000000000E+0	-3.1990252864488870E-6	-1.3799999952316280E+0	-4.2077591189126913E-8
3.6099599999999998E+2	-1.0000000000000000E+0	-3.7510023958020611E-6	-1.4400000572204590E+0	-4.6220790750339802E-8
3.6199799999999999E+2	-1.0000000000000000E+0	-4.3188429117435589E-6	-1.5000000000000000E+0	-5.0558316644355727E-8
3.6299799999999999E+2	-1.0000000000000000E+0	-4.8846909521671478E-6	-1.5599999427795410E+0	-5.5088161587946160E-8
3.6399700000000001E+2	-1.0000000000000000E+0	-5.4561041906708852E-6	-1.6200000047683720E+0	-5.9699189591810864E-8
3.6499700000000001E+2	-1.0000000000000000E+0	-6.0137053878861480E-6	-1.6799999475479130E+0	-6.4638520314019843E-8
3.6599700000000001E+2	-1.0000000000000000E+0	-6.5521894612174947E-6	-1.7400000095367429E+0	-6.9943752123435843E-8
3.6699700000000001E+2	-1.0000000000000000E+0	-7.0704468271287624E-6	-1.7999999523162840E+0	-7.5592460291318275E-8
3.6799700000000001E+2	-1.0000000000000000E+0	-7.5684306466428097E-6	-1.8600000143051150E+0	-8.0439484406724659E-8
3.6906400000000002E+2	-1.0000000000000000E+0	-8.0474073911318556E-6	-1.9199999570846560E+0	-8.7770736456604936E-8
3.6999799999999999E+2	-1.0000000000000000E+0	-8.5165411292109639E-6	-1.9800000190734861E+0	-9.4463004529643512E-8
3.7099700000000001E+2	-1.0000000000000000E+0	-8.9724690042203292E-6	-2.0399999618530269E+0	-1.0299301322902469E-7
3.7201499999999999E+2	-1.0000000000000000E+0	-9.4182032626122236E-6	-2.0999999046325679E+0	-1.0915112369502821E-7
3.7299900000000002E+2	-1.0000000000000000E+0	-9.8583395811147057E-6	-2.1600000858306880E+0	-1.1720562298478400E-7
3.7399799999999999E+2	-1.0000000000000000E+0	-1.0296630534867290E-5	-2.2200000286102290E+0	-1.2561834239477321E-7
3.7501499999999999E+2	-1.0000000000000000E+0	-1.0829186066985130E-5	-2.2799999713897710E+0	-1.3194585335440931E-7
3.7673099999999999E+2	-1.0000000000000000E+0	-1.1098336472059600E-5	-2.3399999141693120E+0	-1.4691769933961041E-7
3.7699799999999999E+2	-1.0000000000000000E+0	-1.1494803402456450E-5	-2.4000000953674321E+0	-1.5667474428937569E-7
3.7800000000000000E+2	-1.0000000000000000E+0	-1.1865866326843390E-5	-2.4600000381469731E+0	-1.6809427449970829E-7
3.7899599999999998E+2	-1.0000000000000000E+0	-1.2214946764288470E-5	-2.5199999809265141E+0	-1.8031835224974199E-7
3.7999700000000001E+2	-1.0000000000000000E+0	-1.2254177818249450E-5	-2.4600000381469731E+0	-1.5540575759587230E-7
3.8099700000000001E+2	-1.0000000000000000E+0	-1.2142443665652539E-5	-2.4000000953674321E+0	-1.3911056839788219E-7
3.8199799999999999E+2	-1.0000000000000000E+0	-1.1961209565924950E-5	-2.3399999141693120E+0	-1.2510753322203530E-7
3.8299799999999999E+2	-1.0000000000000000E+0	-1.1711096703947991E-5	-2.2799999713897710E+0	-1.1246204678627690E-7
3.8399799999999999E+2	-1.0000000000000000E+0	-1.1413538231863640E-5	-2.2200000286102290E+0	-1.0165619812596560E-7
3.8506799999999998E+2	-1.0000000000000000E+0	-1.1089265171904120E-5	-2.1600000858306880E+0	-8.7963108796884626E-8
3.8601499999999999E+2	-1.0000000000000000E+0	-1.0734247553045860E-5	-2.0999999046325679E+0	-7.8661159363946353E-8
3.8699700000000001E+2	-1.0000000000000000E+0	-1.0351657692808660E-5	-2.0399999618530269E+0	-6.8324339963510283E-8
3.8799799999999999E+2	-1.0000000000000000E+0	-9.9342223620624282E-6	-1.9800000190734861E+0	-5.8728385710082882E-8
3.8901499999999999E+2	-1.0000000000000000E+0	-9.5319592219311744E-6	-1.9199999570846560E+0	-4.8669363650333253E-8
3.8999799999999999E+2	-1.0000000000000000E+0	-9.0859766714856960E-6	-1.8600000143051150E+0	-3.9443158073027007E-8
3.9099700000000001E+2	-1.0000000000000000E+0	-8.6156314864638262E-6	-1.7999999523162840E+0	-3.0736782008489172E-8
3.9199799999999999E+2	-1.0000000000000000E+0	-8.1187245086766779E-6	-1.7400000095367429E+0	-2.2494935691952381E-8
3.9299700000000001E+2	-1.0000000000000000E+0	-7.5896605267189443E-6	-1.6799999475479130E+0	-1.5066982328448830E-8
3.9399799999999999E+2	-1.0000000000000000E+0	-6.7633259277499747E-6	-1.6200000047683720E+0	-1.6670060887236101E-8
3.9619600000000003E+2	-1.0000000000000000E+0	-6.4336118157370947E-6	-1.5599999427795410E+0	-3.4081102384675428E-9
3.9699599999999998E+2	-1.0000000000000000E+0	-5.7861325331032276E-6	-1.5000000000000000E+0	1.8391251854765760E-9
3.9799799999999999E+2	-1.0000000000000000E+0	-5.1075003284495324E-6	-1.4400000572204590E+0	6.0807825441600016E-9
3.9899700000000001E+2	-1.0000000000000000E+0	-4.4151697693450842E-6	-1.3799999952316280E+0	9.3765732955830572E-9
3.9999700000000001E+2	-1.0000000000000000E+0	-3.7442409848154061E-6	-1.3200000524520870E+0	1.0859405819019230E-8
4.0106400000000002E+2	-1.0000000000000000E+0	-3.1252729968400672E-6	-1.2599999904632571E+0	1.4750969334897950E-8
4.0199799999999999E+2	-1.0000000000000000E+0	-2.5742733669176232E-6	-1.2000000476837160E+0	1.7455434431212780E-8
4.0299700000000001E+2	-1.0000000000000000E+0	-2.0947086341038812E-6	-1.1399999856948850E+0	2.0269775191650300E-8
4.0399700000000001E+2	-1.0000000000000000E+0	-1.6859506786204290E-6	-1.0800000429153440E+0	2.3243464042366210E-8
4.0499700000000001E+2	-1.0000000000000000E+0	-1.3447976243696760E-6	-1.0199999809265139E+0	2.6513088613455690E-8
4.0599700000000001E+2	-1.0000000000000000E+0	-1.0621201909089000E-6	-9.5999997854232788E-1	3.0027223374418099E-8
4.0699799999999999E+2	-1.0000000000000000E+0	-8.2461235706432490E-7	-8.9999997615814209E-1	3.2983553666099403E-8
4.0801600000000002E+2	-1.0000000000000000E+0	-6.3478205447609071E-7	-8.3999997377395630E-1	3.6304236061823758E-8
4.0899799999999999E+2	-1.0000000000000000E+0	-4.7308111561505939E-7	-7.7999997138977051E-1	3.8516187572668059E-8
4.0999799999999999E+2	-1.0000000000000000E+0	-3.4108663271581458E-7	-7.2000002861022949E-1	4.0040529114548917E-8
